date,APMC,CommodityId,min_price,max_price,modal_price,arrivals_in_qtl
2015-05-01,Vai,16,1750,2300,2025,31
2016-05-01,Vai,16,2929,3714,3493,58
2015-11-01,Vai,16,2900,3385,3231,104
2014-10-01,Vai,16,1453,1879,1666,114
2015-10-01,Vai,16,1748,2200,2091,210
2016-10-01,Vai,16,1642,2133,2003,185
2014-09-01,Vai,16,2348,2874,2611,194
2015-09-01,Vai,16,1218,1527,1454,219
2016-09-01,Vai,16,1825,2358,2258,123
2016-11-01,Vai,16,2050,2535,2428,162
2015-04-01,Kamthi,17,859,2048,1426,175
2016-04-01,Kamthi,17,834,1972,1502,146
2015-08-01,Kamthi,17,1511,3452,2585,186
2016-08-01,Kamthi,17,1643,3027,2420,137
2014-12-01,Kamthi,17,1642,3173,2408,119
2015-12-01,Kamthi,17,852,1955,1503,164
2015-02-01,Kamthi,17,742,1300,1021,237
2016-02-01,Kamthi,17,438,821,703,139
2015-01-01,Kamthi,17,1539,3383,2439,127
2016-01-01,Kamthi,17,733,1820,1377,130
2015-07-01,Kamthi,17,1361,3204,2422,147
2015-06-01,Kamthi,17,1241,2690,2017,219
2016-06-01,Kamthi,17,1004,2356,1756,111
2015-03-01,Kamthi,17,830,1615,1222,210
2016-03-01,Kamthi,17,607,1497,1152,137
2015-05-01,Kamthi,17,859,2321,1590,152
2016-05-01,Kamthi,17,510,1277,983,125
2014-11-01,Kamthi,17,1624,2671,2148,99
2015-11-01,Kamthi,17,673,1627,1250,242
2014-10-01,Kamthi,17,1136,2050,1700,181
2015-10-01,Kamthi,17,626,1994,1406,246
2016-10-01,Kamthi,17,879,1800,1450,238
2014-09-01,Kamthi,17,1517,2761,2139,68
2015-09-01,Kamthi,17,1004,2235,1727,190
2016-09-01,Kamthi,17,862,1641,1324,217
2016-11-01,Kamthi,17,475,939,791,245
2015-04-01,Patan,17,650,900,775,180
2016-04-01,Patan,17,1357,1786,1579,466
2015-08-01,Patan,17,1046,1354,1196,979
2016-08-01,Patan,17,1483,1761,1619,209
2015-12-01,Patan,17,1283,1617,1450,500
2015-02-01,Patan,17,780,1040,910,511
2016-02-01,Patan,17,529,686,607,637
2015-01-01,Patan,17,800,1000,900,600
2016-01-01,Patan,17,1200,1468,1334,963
2015-07-01,Patan,17,1246,1563,1404,1137
2016-07-01,Patan,17,1671,2071,1879,208
2015-06-01,Patan,17,780,1000,890,530
2016-06-01,Patan,17,1353,1790,1573,935
2015-03-01,Patan,17,650,810,730,484
2016-03-01,Patan,17,620,800,710,417
2015-05-01,Patan,17,850,1250,1050,120
2016-05-01,Patan,17,1350,1800,1569,529
2014-11-01,Patan,17,1543,1914,1729,409
2015-11-01,Patan,17,981,1481,1238,724
2014-10-01,Patan,17,1425,1675,1550,367
2015-10-01,Patan,17,1056,1367,1211,914
2016-10-01,Patan,17,1325,1638,1481,240
2014-09-01,Patan,17,1311,1533,1422,590
2015-09-01,Patan,17,667,844,756,768
2016-09-01,Patan,17,1040,1260,1150,147
2016-11-01,Patan,17,730,950,840,503
2015-04-01,Ratanagari,17,2393,3107,2754,510
2016-04-01,Ratanagari,17,2579,3974,3316,632
2015-08-01,Ratanagari,17,1842,2539,2211,839
2016-08-01,Ratanagari,17,2583,3444,3033,741
2014-12-01,Ratanagari,17,2625,3350,2985,1053
2015-12-01,Ratanagari,17,2568,3273,2941,1145
2015-02-01,Ratanagari,17,1556,2264,1911,920
2016-02-01,Ratanagari,17,1617,2440,2105,1279
2015-01-01,Ratanagari,17,2188,2825,2508,894
2016-01-01,Ratanagari,17,2650,3550,3110,1074
2015-07-01,Ratanagari,17,1895,2579,2261,8402
2016-07-01,Ratanagari,17,2529,3500,3035,749
2015-06-01,Ratanagari,17,2028,2583,2319,966
2016-06-01,Ratanagari,17,2636,3773,3241,963
2016-03-01,Ratanagari,17,1650,2425,2075,959
2015-05-01,Ratanagari,17,2316,3000,2658,954
2016-05-01,Ratanagari,17,2636,3773,3218,1129
2014-11-01,Ratanagari,17,2947,3645,3297,1100
2015-11-01,Ratanagari,17,2085,3000,2595,904
2014-10-01,Ratanagari,17,2333,3119,2743,795
2015-10-01,Ratanagari,17,2000,2575,2308,1022
2016-10-01,Ratanagari,17,2139,2806,2500,802
2014-09-01,Ratanagari,17,2425,3375,2915,676
2015-09-01,Ratanagari,17,1690,2238,1981,990
2016-09-01,Ratanagari,17,2211,3000,2637,870
2016-11-01,Ratanagari,17,2000,2738,2405,1277
2015-04-01,Karad,19,2150,2550,2313,78
2016-04-01,Karad,19,2588,3072,3072,156
2015-08-01,Karad,19,1860,2360,2360,24
2014-12-01,Karad,19,2467,3533,3000,21
2015-12-01,Karad,19,2692,3569,3569,69
2015-02-01,Karad,19,2100,2714,2379,45
2016-02-01,Karad,19,2421,2984,2984,72
2015-01-01,Karad,19,2429,3014,2721,33
2016-01-01,Karad,19,2900,3400,3400,15
2015-07-01,Karad,19,2250,2900,2900,6
2016-07-01,Karad,19,2671,3200,3200,102
2015-06-01,Karad,19,2586,3100,3064,36
2016-06-01,Karad,19,3100,3688,3688,132
2015-03-01,Karad,19,2900,3770,3335,48
2016-03-01,Karad,19,2200,2763,2763,138
2015-05-01,Karad,19,2117,2617,2375,30
2016-05-01,Karad,19,2389,2885,2885,198
2014-11-01,Karad,19,2667,3267,2967,34
2015-11-01,Karad,19,2800,3300,3300,6
2014-10-01,Karad,19,2100,2722,2356,54
2015-10-01,Karad,19,2478,3100,3100,42
2016-10-01,Karad,19,3144,3720,3720,96
2014-09-01,Karad,19,2433,3500,3013,96
2015-09-01,Karad,19,1857,2371,2371,42
2016-09-01,Karad,19,1965,2457,2457,132
2016-11-01,Karad,19,2196,2700,2700,102
2015-04-01,Aurangabad,23,407,657,532,3753
2016-04-01,Aurangabad,23,1108,1736,1418,1638
2015-08-01,Aurangabad,23,508,868,688,2791
2016-08-01,Aurangabad,23,474,741,607,1410
2015-12-01,Aurangabad,23,804,1296,1057,1865
2015-02-01,Aurangabad,23,1313,1987,1650,575
2016-02-01,Aurangabad,23,1490,2038,1764,494
2015-01-01,Aurangabad,23,837,1253,1045,627
2016-01-01,Aurangabad,23,1035,1483,1259,680
2015-07-01,Aurangabad,23,770,1296,1033,2701
2016-07-01,Aurangabad,23,579,929,754,2232
2015-06-01,Aurangabad,23,645,1170,908,2344
2016-06-01,Aurangabad,23,1292,1915,1604,2052
2015-03-01,Aurangabad,23,627,945,786,2314
2016-03-01,Aurangabad,23,1556,2096,1826,1061
2015-05-01,Aurangabad,23,630,1000,810,1598
2016-05-01,Aurangabad,23,1370,1893,1631,1235
2014-11-01,Aurangabad,23,1381,1948,1707,1385
2015-11-01,Aurangabad,23,687,1104,896,1665
2014-10-01,Aurangabad,23,722,1135,928,2214
2015-10-01,Aurangabad,23,860,1340,1100,2049
2016-10-01,Aurangabad,23,511,852,681,1398
2014-09-01,Aurangabad,23,658,1108,883,2747
2015-09-01,Aurangabad,23,887,1422,1150,1707
2016-09-01,Aurangabad,23,640,980,810,763
2016-11-01,Aurangabad,23,1250,1681,1473,643
2015-04-01,Karad,23,600,750,675,108
2016-04-01,Karad,23,984,1400,1400,189
2015-08-01,Karad,23,933,1200,1200,21
2016-08-01,Karad,23,450,727,727,219
2014-12-01,Karad,23,1100,1629,1364,39
2015-12-01,Karad,23,741,1100,1100,186
2015-01-01,Karad,23,888,1375,1163,69
2016-01-01,Karad,23,936,1280,1280,186
2015-07-01,Karad,23,900,1250,1250,12
2016-07-01,Karad,23,519,814,814,210
2015-06-01,Karad,23,886,1229,1193,54
2016-06-01,Karad,23,1046,1446,1446,201
2015-03-01,Karad,23,982,1455,1218,120
2016-03-01,Karad,23,1277,1700,1700,192
2015-05-01,Karad,23,1314,1729,1521,54
2016-05-01,Karad,23,1011,1456,1456,249
2014-11-01,Karad,23,1260,1680,1470,30
2015-11-01,Karad,23,733,1167,1167,18
2014-10-01,Karad,23,775,1100,938,57
2015-10-01,Karad,23,1100,1477,1477,114
2016-10-01,Karad,23,558,888,888,177
2014-09-01,Karad,23,600,864,732,183
2015-09-01,Karad,23,1017,1333,1033,45
2016-09-01,Karad,23,523,818,818,195
2016-11-01,Karad,23,857,1187,1187,159
2016-04-01,Nagpur,23,1096,1512,1408,5630
2015-08-01,Nagpur,23,788,1196,1094,3310
2016-08-01,Nagpur,23,615,900,829,4070
2014-12-01,Nagpur,23,1608,1828,1718,1250
2015-12-01,Nagpur,23,1354,1683,1601,3020
2015-02-01,Nagpur,23,1467,1695,1581,1310
2016-02-01,Nagpur,23,1805,2170,2074,3070
2015-01-01,Nagpur,23,1444,1664,1554,1340
2016-01-01,Nagpur,23,1491,1822,1739,3100
2015-07-01,Nagpur,23,865,1158,1085,1530
2016-07-01,Nagpur,23,842,1237,1139,4910
2015-06-01,Nagpur,23,932,1132,1054,1490
2016-06-01,Nagpur,23,1579,1946,1854,4930
2015-03-01,Nagpur,23,1500,1715,1607,3735
2016-03-01,Nagpur,23,1467,1771,1695,3880
2015-05-01,Nagpur,23,742,942,842,2410
2016-05-01,Nagpur,23,1188,1588,1485,5770
2014-11-01,Nagpur,23,1723,1977,1850,1310
2015-11-01,Nagpur,23,1158,1581,1475,6035
2014-10-01,Nagpur,23,1468,1708,1588,1400
2015-10-01,Nagpur,23,1238,1696,1581,2740
2016-10-01,Nagpur,23,1000,1323,1243,5430
2014-09-01,Nagpur,23,1562,1923,1742,1460
2015-09-01,Nagpur,23,1150,1623,1505,3810
2016-09-01,Nagpur,23,700,893,845,4000
2016-11-01,Nagpur,23,853,1132,1062,3320
2015-04-01,Pune,23,383,1017,700,9641
2016-04-01,Pune,23,815,1870,1630,11722
2015-08-01,Pune,23,579,1388,1088,9238
2016-08-01,Pune,23,385,888,712,11177
2014-12-01,Pune,23,732,2244,1498,4998
2015-12-01,Pune,23,700,1650,1364,11022
2015-02-01,Pune,23,952,2481,1717,5710
2015-01-01,Pune,23,840,1955,1398,5202
2016-01-01,Pune,23,861,2226,1904,8276
2015-07-01,Pune,23,708,1565,1262,9255
2016-07-01,Pune,23,540,1152,932,11907
2015-06-01,Pune,23,626,1591,1176,9494
2016-06-01,Pune,23,932,2340,2064,11066
2015-03-01,Pune,23,546,1671,1108,10265
2016-03-01,Pune,23,822,2335,2026,10994
2015-05-01,Pune,23,605,1857,1231,8016
2016-05-01,Pune,23,732,1664,1400,11668
2014-11-01,Pune,23,814,2167,1490,3326
2015-11-01,Pune,23,711,1626,1358,8495
2014-10-01,Pune,23,675,1460,1068,4836
2015-10-01,Pune,23,791,1809,1509,9604
2016-10-01,Pune,23,596,1224,1016,14388
2014-09-01,Pune,23,617,1417,1013,11119
2015-09-01,Pune,23,662,1490,1219,7974
2016-09-01,Pune,23,478,1239,1022,10202
2016-11-01,Pune,23,929,2125,1788,8364
2015-04-01,Rahata,23,500,1478,611,124
2016-04-01,Rahata,23,1483,2000,1733,73
2015-08-01,Rahata,23,609,1136,882,137
2016-08-01,Rahata,23,392,608,477,139
2014-12-01,Rahata,23,1860,2500,2240,43
2015-12-01,Rahata,23,800,1542,1233,134
2015-02-01,Rahata,23,1417,2167,1750,23
2016-02-01,Rahata,23,1791,2314,2055,70
2015-01-01,Rahata,23,1380,2080,1700,16
2016-01-01,Rahata,23,1040,1570,1300,74
2015-07-01,Rahata,23,663,1238,975,62
2016-07-01,Rahata,23,592,917,750,189
2015-06-01,Rahata,23,800,1167,967,44
2015-03-01,Rahata,23,740,1310,970,67
2016-03-01,Rahata,23,1350,2142,1750,87
2015-05-01,Rahata,23,667,917,700,19
2016-05-01,Rahata,23,1885,2462,2146,49
2014-11-01,Rahata,23,1578,2244,1956,47
2015-11-01,Rahata,23,1125,1400,1283,33
2014-10-01,Rahata,23,471,814,614,81
2015-10-01,Rahata,23,839,1300,1067,124
2016-10-01,Rahata,23,500,750,600,3
2014-09-01,Rahata,23,769,1146,938,162
2015-09-01,Rahata,23,865,1300,1080,87
2016-09-01,Rahata,23,460,710,570,95
2016-11-01,Rahata,23,625,919,775,27
2015-04-01,Solapur,23,206,1748,840,841
2016-04-01,Solapur,23,381,2978,1775,1092
2015-08-01,Solapur,23,482,2664,1278,3610
2014-12-01,Solapur,23,481,2235,1263,412
2015-12-01,Solapur,23,352,1802,1023,755
2015-02-01,Solapur,23,465,1975,1115,643
2016-02-01,Solapur,23,450,2569,1077,291
2015-01-01,Solapur,23,432,2080,1198,293
2016-01-01,Solapur,23,323,1932,998,1391
2015-07-01,Solapur,23,408,2798,1308,314
2016-07-01,Solapur,23,343,2234,1183,730
2015-06-01,Solapur,23,347,2652,1310,433
2015-03-01,Solapur,23,220,1695,923,764
2016-03-01,Solapur,23,380,2632,1496,681
2015-05-01,Solapur,23,326,1874,1093,450
2016-05-01,Solapur,23,269,2958,1773,7097
2014-11-01,Solapur,23,506,2738,1527,466
2015-11-01,Solapur,23,333,2150,1086,632
2014-10-01,Solapur,23,544,2267,1389,314
2015-10-01,Solapur,23,417,2739,1343,535
2016-10-01,Solapur,23,492,3004,1521,964
2014-09-01,Solapur,23,304,1884,1082,3825
2015-09-01,Solapur,23,520,2878,1420,280
2016-09-01,Solapur,23,341,2139,1092,614
2016-11-01,Solapur,23,406,2494,1342,604
2015-04-01,Jalgaon,25,1874,2658,2237,157
2016-04-01,Jalgaon,25,3564,3909,3700,52
2015-08-01,Jalgaon,25,1847,2947,2347,178
2016-08-01,Jalgaon,25,1578,2396,1939,172
2014-12-01,Jalgaon,25,2900,3036,2982,62
2015-12-01,Jalgaon,25,2350,2842,2583,77
2015-02-01,Jalgaon,25,3250,4000,3550,30
2016-02-01,Jalgaon,25,2983,3483,3217,22
2015-01-01,Jalgaon,25,3131,3385,3269,58
2016-01-01,Jalgaon,25,2791,3191,3000,47
2015-07-01,Jalgaon,25,2104,3348,2678,153
2015-06-01,Jalgaon,25,2150,3316,2768,161
2016-06-01,Jalgaon,25,3083,4300,3657,122
2015-03-01,Jalgaon,25,2982,4412,3618,78
2016-03-01,Jalgaon,25,3133,4611,3811,47
2016-05-01,Jalgaon,25,3225,3750,3469,83
2014-11-01,Jalgaon,25,2600,3788,3131,77
2015-11-01,Jalgaon,25,2338,2763,2525,101
2014-10-01,Jalgaon,25,2471,3559,3024,89
2015-10-01,Jalgaon,25,1836,2564,2214,139
2016-10-01,Jalgaon,25,1714,3236,2345,167
2014-09-01,Jalgaon,25,2100,3394,2700,106
2015-09-01,Jalgaon,25,1661,2700,2172,190
2016-09-01,Jalgaon,25,1171,2186,1695,158
2016-11-01,Jalgaon,25,1605,2860,2160,131
2015-04-01,Kamthi,25,1878,4333,3106,32
2016-04-01,Kamthi,25,2023,4885,3588,76
2015-08-01,Kamthi,25,1797,3050,2523,130
2016-08-01,Kamthi,25,1493,2980,2317,100
2014-12-01,Kamthi,25,3320,5000,4160,15
2015-12-01,Kamthi,25,2828,4583,3806,54
2015-02-01,Kamthi,25,2538,5000,3769,16
2016-02-01,Kamthi,25,2520,4800,3733,44
2015-01-01,Kamthi,25,2750,5000,3875,8
2016-01-01,Kamthi,25,1850,4250,3150,17
2015-07-01,Kamthi,25,2042,4208,3246,97
2016-07-01,Kamthi,25,2024,4640,3432,86
2015-06-01,Kamthi,25,2230,5300,3780,98
2016-06-01,Kamthi,25,2114,3800,3043,73
2015-03-01,Kamthi,25,2018,4554,3286,40
2016-03-01,Kamthi,25,2336,4712,3640,72
2015-05-01,Kamthi,25,1594,3456,2525,44
2016-05-01,Kamthi,25,1930,4630,3385,82
2014-11-01,Kamthi,25,3271,5000,4136,14
2015-11-01,Kamthi,25,3048,5571,4386,60
2014-10-01,Kamthi,25,2644,4667,3656,20
2015-10-01,Kamthi,25,2937,5111,4081,101
2016-10-01,Kamthi,25,1620,2760,2287,81
2014-09-01,Kamthi,25,2589,4789,3689,25
2015-09-01,Kamthi,25,1636,3460,2736,103
2016-11-01,Kamthi,25,1944,2972,2568,63
2015-04-01,Pune,25,1916,2911,2413,2147
2016-04-01,Pune,25,2945,4545,4145,1678
2015-08-01,Pune,25,1617,2538,2171,3570
2016-08-01,Pune,25,1400,2462,2142,5523
2014-12-01,Pune,25,2384,3724,3054,1345
2015-12-01,Pune,25,2500,3871,3457,908
2015-02-01,Pune,25,2714,4010,3362,928
2016-02-01,Pune,25,2957,4761,4374,1990
2015-01-01,Pune,25,2816,4237,3526,643
2016-01-01,Pune,25,2958,4454,4088,1038
2015-07-01,Pune,25,2023,3062,2681,3286
2016-07-01,Pune,25,2771,4583,4163,2197
2015-06-01,Pune,25,2196,3474,2924,1581
2016-06-01,Pune,25,2388,4880,4536,2752
2015-03-01,Pune,25,2560,3652,3106,2118
2016-03-01,Pune,25,2957,4509,4139,1963
2015-05-01,Pune,25,1933,3162,2552,1295
2016-05-01,Pune,25,2500,4343,3952,2018
2014-11-01,Pune,25,2190,3275,2733,2036
2015-11-01,Pune,25,1856,2744,2411,1506
2014-10-01,Pune,25,1426,2211,1818,1161
2015-10-01,Pune,25,1871,2652,2376,2491
2016-10-01,Pune,25,1324,2248,1964,4098
2014-09-01,Pune,25,1856,3100,2478,2548
2015-09-01,Pune,25,945,1714,1436,3726
2016-11-01,Pune,25,1316,2212,1896,2556
2015-04-01,Nagpur,26,562,735,648,5700
2016-04-01,Nagpur,26,380,568,521,9150
2015-08-01,Nagpur,26,535,915,820,6340
2016-08-01,Nagpur,26,759,1050,982,6280
2014-12-01,Nagpur,26,572,756,664,6100
2015-12-01,Nagpur,26,368,576,525,8430
2015-02-01,Nagpur,26,683,870,776,4300
2016-02-01,Nagpur,26,224,367,331,7020
2015-01-01,Nagpur,26,940,1144,1042,5600
2016-01-01,Nagpur,26,309,507,457,7000
2015-07-01,Nagpur,26,544,844,771,5690
2015-06-01,Nagpur,26,492,696,615,7610
2015-03-01,Nagpur,26,663,833,748,5150
2016-03-01,Nagpur,26,321,483,443,7220
2015-05-01,Nagpur,26,417,610,513,7240
2016-05-01,Nagpur,26,424,600,556,8620
2014-11-01,Nagpur,26,642,842,742,6450
2015-11-01,Nagpur,26,373,585,532,8940
2014-10-01,Nagpur,26,838,1035,937,7800
2015-10-01,Nagpur,26,483,754,686,7940
2016-10-01,Nagpur,26,465,631,589,7720
2014-09-01,Nagpur,26,938,1169,1054,6400
2015-09-01,Nagpur,26,565,942,848,7800
2016-09-01,Nagpur,26,420,620,570,5080
2016-11-01,Nagpur,26,325,490,449,7300
2015-04-01,Akluj,27,2658,3842,3237,78
2016-04-01,Akluj,27,4722,6167,6167,87
2015-08-01,Akluj,27,3816,5684,5684,71
2016-08-01,Akluj,27,8240,10880,10880,154
2014-12-01,Akluj,27,2133,3247,2667,63
2015-12-01,Akluj,27,8789,11816,11816,72
2015-02-01,Akluj,27,3050,4250,3630,56
2016-02-01,Akluj,27,7653,11400,11400,102
2015-01-01,Akluj,27,2159,3118,2582,79
2015-07-01,Akluj,27,3615,5115,5115,50
2016-07-01,Akluj,27,6270,9600,9600,114
2015-06-01,Akluj,27,3526,4816,4474,72
2016-06-01,Akluj,27,5595,7714,7714,111
2015-03-01,Akluj,27,2647,3833,3330,100
2016-03-01,Akluj,27,5456,7469,7469,114
2015-05-01,Akluj,27,2923,3923,3415,47
2016-05-01,Akluj,27,4447,6035,6035,106
2014-11-01,Akluj,27,3157,4336,3800,126
2015-11-01,Akluj,27,4308,7115,7115,44
2014-10-01,Akluj,27,3750,6000,4950,45
2015-10-01,Akluj,27,3813,6438,6438,69
2016-10-01,Akluj,27,7711,11111,9639,59
2014-09-01,Akluj,27,2925,4125,3425,15
2015-09-01,Akluj,27,3781,6156,6156,57
2016-09-01,Akluj,27,8324,11571,10143,89
2016-11-01,Akluj,27,7289,9968,8605,71
2015-04-01,Jalgaon,27,2250,6250,3750,140
2016-04-01,Jalgaon,27,3667,12000,6667,600
2015-08-01,Jalgaon,27,3375,6375,4675,365
2016-08-01,Jalgaon,27,6500,10000,8000,320
2014-12-01,Jalgaon,27,1533,3333,2500,475
2015-02-01,Jalgaon,27,2500,6000,4250,300
2016-02-01,Jalgaon,27,3000,7067,4833,295
2015-01-01,Jalgaon,27,2500,4450,3275,414
2016-01-01,Jalgaon,27,4833,9333,6667,450
2015-07-01,Jalgaon,27,2800,5375,4075,465
2016-07-01,Jalgaon,27,6000,9220,7900,545
2015-06-01,Jalgaon,27,3500,6000,5000,120
2016-06-01,Jalgaon,27,4750,8250,6500,195
2015-03-01,Jalgaon,27,2000,5667,3467,440
2016-03-01,Jalgaon,27,3050,7425,4975,570
2015-05-01,Jalgaon,27,2425,5300,3625,425
2016-05-01,Jalgaon,27,5750,11125,7375,510
2014-11-01,Jalgaon,27,2125,3825,2800,530
2015-11-01,Jalgaon,27,5900,11000,7500,300
2014-10-01,Jalgaon,27,1900,3833,2600,440
2015-10-01,Jalgaon,27,4375,8000,5875,595
2016-10-01,Jalgaon,27,5333,10000,7333,270
2014-09-01,Jalgaon,27,2067,4000,3067,335
2015-09-01,Jalgaon,27,3500,6075,4625,495
2016-09-01,Jalgaon,27,6000,10000,7750,165
2016-11-01,Jalgaon,27,7000,11667,8667,320
2015-04-01,Pune,27,2026,4658,3342,19744
2016-04-01,Pune,27,4000,7095,6595,23903
2015-08-01,Pune,27,3870,8348,7448,16664
2016-08-01,Pune,27,7308,13019,11404,17068
2014-12-01,Pune,27,2000,6016,4008,23709
2015-02-01,Pune,27,2738,7814,5276,15486
2016-02-01,Pune,27,4109,8370,7139,20112
2015-01-01,Pune,27,2800,7213,5006,18231
2016-01-01,Pune,27,6043,12826,10957,18392
2015-07-01,Pune,27,3288,7962,6954,18536
2016-07-01,Pune,27,6045,11523,10091,16356
2015-06-01,Pune,27,2978,7739,5631,19454
2016-06-01,Pune,27,5880,10520,9540,17044
2015-03-01,Pune,27,2104,5035,3518,19793
2016-03-01,Pune,27,3348,5804,5243,20408
2015-05-01,Pune,27,2595,6405,4500,21548
2016-05-01,Pune,27,4864,9182,8677,18698
2014-11-01,Pune,27,2167,6452,4310,22834
2015-11-01,Pune,27,6028,11250,9978,15228
2014-10-01,Pune,27,2050,6400,4225,18747
2015-10-01,Pune,27,4095,8452,8076,16296
2016-10-01,Pune,27,7000,12000,10280,17631
2014-09-01,Pune,27,2542,6813,4635,23921
2015-09-01,Pune,27,4182,8500,7786,16504
2016-09-01,Pune,27,7174,12283,10957,19434
2016-11-01,Pune,27,6900,11840,10380,19410
2015-04-01,Rahata,27,2692,3192,2915,57
2016-04-01,Rahata,27,4000,5750,4767,68
2015-08-01,Rahata,27,5773,6455,5773,14
2016-08-01,Rahata,27,8847,10154,9270,28
2014-12-01,Rahata,27,2333,3000,2642,69
2015-02-01,Rahata,27,3250,4917,4158,57
2016-02-01,Rahata,27,3792,5333,4583,171
2015-01-01,Rahata,27,3591,4682,4045,28
2016-01-01,Rahata,27,4727,8000,5545,44
2015-07-01,Rahata,27,5250,5900,5250,14
2016-07-01,Rahata,27,8000,8545,8000,14
2015-06-01,Rahata,27,3833,4767,4278,28
2016-06-01,Rahata,27,7468,8315,7584,26
2015-03-01,Rahata,27,2615,3885,3069,42
2016-03-01,Rahata,27,3462,5038,4323,134
2015-05-01,Rahata,27,3125,4125,3188,14
2016-05-01,Rahata,27,6714,7750,6964,25
2014-11-01,Rahata,27,2455,2955,2636,41
2015-11-01,Rahata,27,6010,7750,6860,38
2014-10-01,Rahata,27,3000,3333,3144,27
2015-10-01,Rahata,27,5278,6222,5444,24
2016-10-01,Rahata,27,9500,9500,9500,1
2014-09-01,Rahata,27,3092,3515,3277,39
2015-09-01,Rahata,27,4769,6538,5231,34
2016-09-01,Rahata,27,8300,10400,8950,36
2016-11-01,Rahata,27,8545,10000,8818,23
2015-04-01,Nagpur,28,2100,2385,2242,2160
2016-04-01,Nagpur,28,2288,2742,2628,4300
2015-08-01,Nagpur,28,2731,3242,3114,1950
2016-08-01,Nagpur,28,2479,2926,2818,3460
2014-12-01,Nagpur,28,1580,1792,1686,1270
2015-12-01,Nagpur,28,1817,2226,2124,3260
2015-02-01,Nagpur,28,487,622,554,3200
2016-02-01,Nagpur,28,590,795,745,4540
2015-01-01,Nagpur,28,675,867,771,1810
2016-01-01,Nagpur,28,1417,1761,1675,3750
2015-07-01,Nagpur,28,2554,3019,2903,1580
2016-07-01,Nagpur,28,3100,3588,3466,1390
2016-06-01,Nagpur,28,1000,1200,1150,280
2015-03-01,Nagpur,28,1081,1285,1183,2735
2016-03-01,Nagpur,28,1609,1948,1862,3350
2015-05-01,Nagpur,28,2167,2367,2267,310
2016-05-01,Nagpur,28,2526,2984,2870,2770
2014-11-01,Nagpur,28,2252,2584,2418,1410
2015-11-01,Nagpur,28,1000,1377,1283,5820
2014-10-01,Nagpur,28,3132,3672,3402,1350
2015-10-01,Nagpur,28,3192,3854,3689,1870
2016-10-01,Nagpur,28,3318,4276,4044,1620
2014-09-01,Nagpur,28,2769,3154,2962,1480
2015-09-01,Nagpur,28,2815,3369,3231,2290
2016-09-01,Nagpur,28,2060,2450,2353,1672
2016-11-01,Nagpur,28,1167,1553,1458,3490
2015-04-01,Kamthi,29,1552,2574,2730,37
2016-04-01,Kamthi,29,922,2300,1700,78
2015-08-01,Kamthi,29,2035,4196,3209,89
2016-08-01,Kamthi,29,2648,5190,4005,70
2014-12-01,Kamthi,29,3500,5423,4462,33
2015-12-01,Kamthi,29,1008,2296,1752,74
2015-02-01,Kamthi,29,1588,4260,2960,34
2016-02-01,Kamthi,29,773,2091,1532,72
2015-01-01,Kamthi,29,1750,4429,3089,42
2016-01-01,Kamthi,29,1074,2311,1793,68
2015-07-01,Kamthi,29,3045,5045,4159,135
2015-06-01,Kamthi,29,3350,4833,4138,123
2016-06-01,Kamthi,29,2187,4200,3293,41
2015-03-01,Kamthi,29,1720,2720,2220,38
2016-03-01,Kamthi,29,989,2226,1704,90
2015-05-01,Kamthi,29,1489,2696,2093,100
2016-05-01,Kamthi,29,1148,2526,1941,78
2014-11-01,Kamthi,29,3895,5684,4800,20
2015-11-01,Kamthi,29,1620,3100,2452,99
2014-10-01,Kamthi,29,3273,5227,4250,25
2015-10-01,Kamthi,29,1644,4037,2922,138
2016-10-01,Kamthi,29,1548,2491,2122,58
2014-09-01,Kamthi,29,2809,5136,3982,26
2015-09-01,Kamthi,29,1667,2778,2322,132
2016-09-01,Kamthi,29,1741,3144,2548,89
2016-11-01,Kamthi,29,1176,2262,1810,58
2015-04-01,Karad,29,1625,2142,1842,96
2016-04-01,Karad,29,2104,2636,2636,156
2015-08-01,Karad,29,1525,1850,1850,27
2016-08-01,Karad,29,1869,2392,2392,150
2014-12-01,Karad,29,1700,2500,2100,67
2015-12-01,Karad,29,1556,2000,2000,213
2015-02-01,Karad,29,1625,2313,1956,90
2016-02-01,Karad,29,1512,2020,2020,144
2015-01-01,Karad,29,1950,2500,2225,123
2016-01-01,Karad,29,1771,2242,2242,138
2015-07-01,Karad,29,2000,2500,2500,15
2015-06-01,Karad,29,2000,2583,2542,57
2015-03-01,Karad,29,2300,2900,2582,99
2016-03-01,Karad,29,1707,2204,2204,183
2015-05-01,Karad,29,1783,2317,2033,51
2016-05-01,Karad,29,2752,3278,3278,186
2014-11-01,Karad,29,3000,3580,3280,36
2015-11-01,Karad,29,900,1450,1450,42
2014-10-01,Karad,29,1233,1744,1489,87
2015-10-01,Karad,29,1283,1692,1692,120
2016-10-01,Karad,29,848,1252,1252,181
2014-09-01,Karad,29,1218,1755,1505,126
2015-09-01,Karad,29,667,800,800,21
2016-09-01,Karad,29,830,1178,1178,165
2016-11-01,Karad,29,736,1032,1032,177
2015-04-01,Pandharpur,29,1078,2456,2033,118
2016-04-01,Pandharpur,29,1980,3660,3240,29
2015-08-01,Pandharpur,29,785,1875,1315,289
2014-12-01,Pandharpur,29,1275,2950,2050,50
2015-12-01,Pandharpur,29,1029,2068,1594,129
